"osid","itemid","itemqty","purrate","itemmrp","itemsalerate","entrydate","empid"
"CONS1-1735","2039","1.00","64.00","80.00","72.00","2022-03-30","129"
"CONS1-1736","6861","2.00","262.50","350.00","332.50","2022-03-30","129"
"CONS1-1737","2028","1.00","146.90","170.00","153.00","2022-03-30","129"
"CONS1-1738","7963","2.00","240.16","269.00","255.55","2022-03-30","129"
"CONS1-1739","2035","1.00","115.50","150.00","128.00","2022-03-30","129"
"CONS1-1740","2017","3.00","38.50","50.00","45.00","2022-03-30","129"
"CONS1-1741","7600","3.00","76.27","90.00","81.00","2022-03-30","129"
"CONS1-1742","7601","1.00","127.12","150.00","135.00","2022-03-30","129"
"CONS1-1743","10428","1.00","118.65","140.00","126.00","2022-03-30","129"
"CONS1-1744","295","25.00","19.00","30.00","25.00","2022-03-30","129"
"CONS1-1745","7073","1.00","5.00","8.00","8.00","2022-03-30","129"
"CONS1-1746","294","100.00","3.00","10.00","8.00","2022-03-30","129"
"CONS1-1747","296","43.00","40.00","65.00","45.00","2022-03-30","129"
"CONS1-1748","6685","13.00","142.50","250.00","155.00","2022-03-30","129"
"CONS1-1749","6146","4.00","4.00","95.00","15.00","2022-03-30","129"
"CONS1-1750","6172","132.00","25.00","30.00","30.00","2022-03-30","129"
"CONS1-1751","1234","1.00","97.31","160.00","136.00","2022-03-30","129"
"CONS1-1752","2058","1.00","87.97","101.00","95.00","2022-03-30","129"
"CONS1-1753","9622","1.00","95.00","195.00","135.00","2022-03-30","129"
"CONS1-1754","9621","3.00","95.00","195.00","135.00","2022-03-30","129"
"CONS1-1755","2112","11.00","64.96","75.00","70.00","2022-03-30","129"
"CONS1-1756","2062","7.00","263.83","310.00","279.00","2022-03-30","129"
"CONS1-1757","2063","7.00","179.29","195.00","185.25","2022-03-30","129"
"CONS1-1758","2061","15.00","263.83","310.00","279.00","2022-03-30","129"
"CONS1-1759","2064","3.00","171.43","199.00","189.00","2022-03-30","129"
"CONS1-1760","1334","1.00","238.17","279.00","265.00","2022-03-30","129"
"CONS1-1761","4451","1.00","78.75","90.00","85.00","2022-03-30","129"
"CONS1-1762","6873","15.00","176.20","199.00","189.05","2022-03-30","129"
"CONS1-1763","1663","2.00","254.63","275.00","263.00","2022-03-30","129"
"CONS1-1764","10221","1.00","268.52","290.00","275.50","2022-03-30","129"
"CONS1-1765","10220","1.00","482.46","550.00","522.50","2022-03-30","129"
"CONS1-1766","1673","4.00","168.19","195.00","185.25","2022-03-30","129"
"CONS1-1767","1635","2.00","412.73","454.00","431.30","2022-03-30","129"
"CONS1-1768","1634","12.00","213.70","240.00","228.00","2022-03-30","129"
"CONS1-1769","7970","4.00","298.03","340.00","323.00","2022-03-30","129"
"CONS1-1770","1633","2.00","219.39","245.00","230.00","2022-03-30","129"
"CONS1-1771","9711","2.00","345.32","375.00","356.25","2022-03-30","129"
"CONS1-1772","8806","1.00","269.57","310.00","294.50","2022-03-30","129"
"CONS1-1773","1671","2.00","270.52","310.00","294.50","2022-03-30","129"
"CONS1-1774","2729","11.00","8.72","10.00","10.00","2022-03-30","129"
"CONS1-1775","2730","2.00","17.09","20.00","20.00","2022-03-30","129"
"CONS1-1776","2731","3.00","26.18","30.00","29.00","2022-03-30","129"
"CONS1-1777","7684","16.00","29.27","35.00","33.00","2022-03-30","129"
"CONS1-1778","5884","1.00","119.41","150.00","135.00","2022-03-30","129"
"CONS1-1779","4831","3.00","36.00","50.00","42.50","2022-03-30","129"
"CONS1-1780","4829","1.00","36.66","50.00","45.00","2022-03-30","129"
"CONS1-1781","6927","4.00","17.00","20.00","19.00","2022-03-30","129"
"CONS1-1782","6928","2.00","17.00","20.00","19.00","2022-03-30","129"
"CONS1-1783","4827","6.00","36.66","50.00","42.50","2022-03-30","129"
"CONS1-1784","4825","1.00","36.66","50.00","42.50","2022-03-30","129"
"CONS1-1785","8735","9.00","36.66","50.00","42.50","2022-03-30","129"
"CONS1-1786","4830","1.00","36.66","50.00","42.50","2022-03-30","129"
"PROD1-100","34","11.00","110.00","155.00","115.00","2022-03-30","129"
"PROD1-101","11062","10.00","225.00","320.00","245.00","2022-03-30","129"
"PROD1-102","8546","1.00","180.00","275.00","215.00","2022-03-30","129"
"PROD1-103","1643","2.00","415.09","480.00","456.00","2022-03-30","204"
"PROD1-104","1390","1.00","54.08","65.00","60.00","2022-03-30","204"
"PROD1-105","9878","4.00","7.85","10.00","10.00","2022-03-30","129"
"PROD1-106","9877","7.00","7.85","10.00","10.00","2022-03-30","129"
"PROD1-107","7679","15.00","10.00","25.00","15.00","2022-03-30","129"
"PROD1-108","8303","4.00","52.00","65.00","60.00","2022-03-30","129"
"PROD1-109","10421","1.00","47.77","69.00","55.00","2022-03-30","129"
"PROD1-110","10418","1.00","44.25","59.00","50.15","2022-03-30","129"
"PROD1-111","38","1.00","168.75","225.00","191.25","2022-03-30","129"
"PROD1-112","715","2.00","183.33","225.00","213.75","2022-03-30","129"
"PROD1-113","10758","3.00","54.00","135.00","99.00","2022-03-30","133"
"PROD1-114","10757","3.00","90.00","135.00","108.00","2022-03-30","133"
"PROD1-115","10755","5.00","54.00","135.00","99.00","2022-03-30","133"
"PROD1-116","10756","5.00","54.00","135.00","99.00","2022-03-30","133"
"PROD1-117","10754","3.00","54.00","135.00","99.00","2022-03-30","133"
"PROD1-118","9017","1.00","46.73","53.00","50.35","2022-03-30","129"
"PROD1-119","2109","1.00","134.40","175.00","157.50","2022-03-30","129"
"PROD1-120","2095","1.00","43.01","62.00","55.80","2022-03-30","129"
"PROD1-121","2164","2.00","100.00","136.00","105.00","2022-03-30","129"
"PROD1-122","3494","6.00","113.75","175.00","131.25","2022-03-30","129"
"PROD1-123","5980","6.00","61.50","85.00","79.00","2022-03-30","129"
"PROD1-124","1578","2.00","161.89","199.00","175.12","2022-03-30","129"
"PROD1-125","1571","1.00","261.61","305.00","280.60","2022-03-30","129"
"PROD1-126","10436","2.00","105.93","125.00","115.00","2022-03-30","129"
"PROD1-127","10442","1.00","187.50","295.00","220.00","2022-03-30","129"
"PROD1-128","2736","1.00","141.59","170.00","156.40","2022-03-30","129"
"PROD1-129","9721","1.00","27.00","40.00","35.00","2022-03-30","129"
"PROD1-130","11132","1.00","15.58","20.00","18.00","2022-03-30","129"
"PROD1-131","2687","10.00","35.50","40.00","38.00","2022-03-30","129"
"PROD1-132","2701","2.00","68.07","80.00","75.00","2022-03-30","129"
"PROD1-133","10431","1.00","652.58","770.00","699.00","2022-03-30","129"
"PROD1-134","8640","1.00","88.30","120.00","102.00","2022-03-30","129"
"PROD1-135","4814","1.00","39.20","70.00","63.00","2022-03-30","129"
"PROD1-136","6097","7.00","60.00","85.00","75.00","2022-03-30","129"
"PROD1-137","3245","3.00","58.80","70.00","59.50","2022-03-30","129"
"PROD1-138","1331","2.00","144.19","240.00","166.00","2022-03-30","129"
"PROD1-139","10224","1.00","239.00","399.00","339.00","2022-03-30","129"
"PROD1-140","10018","1.00","50.00","70.00","55.00","2022-03-30","129"
"PROD1-141","8484","2.00","155.00","200.00","170.00","2022-03-30","129"
"PROD1-142","8486","2.00","155.00","200.00","170.00","2022-03-30","129"
"PROD1-143","8485","4.00","155.00","200.00","170.00","2022-03-30","129"
"PROD1-144","7335","1.00","66.22","86.00","73.00","2022-03-30","129"
"PROD1-145","10610","1.00","57.75","75.00","63.75","2022-03-30","129"
"PROD1-146","5813","1.00","50.00","70.00","55.00","2022-03-30","129"
"PROD1-147","6998","1.00","160.01","220.00","175.00","2022-03-30","129"
"PROD1-148","3976","1.00","263.14","290.00","261.25","2022-03-30","129"
"PROD1-149","6999","2.00","46.02","65.00","55.25","2022-03-30","129"
"PROD1-150","5522","1.00","115.00","150.00","128.00","2022-03-30","129"
"PROD1-151","5761","3.00","160.00","230.00","195.00","2022-03-30","129"
"PROD1-152","5762","1.00","85.00","110.00","95.00","2022-03-30","129"
"PROD1-153","5761","1.00","160.00","230.00","195.00","2022-03-30","129"
"PROD1-154","827","4.00","35.00","60.00","45.00","2022-03-30","129"
"PROD1-155","10600","2.00","33.05","39.00","37.05","2022-03-30","129"
"PROD1-156","10774","19.00","20.00","35.00","25.00","2022-03-30","129"
"PROD1-157","9714","12.00","50.00","90.00","65.00","2022-03-30","129"
"PROD1-158","9886","8.00","430.70","590.00","489.70","2022-03-30","129"
"PROD1-159","10543","3.00","372.30","510.00","423.30","2022-03-30","129"
"PROD1-160","10544","1.00","299.30","410.00","340.30","2022-03-30","129"
"PROD1-161","5245","1.00","277.40","365.00","310.00","2022-03-30","129"
"PROD1-162","5248","1.00","166.50","225.00","191.25","2022-03-30","129"
"PROD1-163","10653","4.00","162.50","370.00","185.00","2022-03-30","129"
"PROD1-164","2901","1.00","70.20","100.00","79.00","2022-03-30","129"
"PROD1-165","6683","20.00","4.50","7.00","6.50","2022-03-30","129"
"PROD1-166","11206","7.00","86.09","99.00","91.00","2022-03-30","129"
"PROD1-167","7628","1.00","130.00","150.00","140.00","2022-03-30","129"
"PROD1-168","1930","1.00","49.11","55.00","53.00","2022-03-30","129"
"PROD1-169","1918","2.00","120.54","140.00","133.00","2022-03-30","129"
"PROD1-170","1919","2.00","112.00","140.00","133.00","2022-03-30","129"
"PROD1-171","1920","2.00","110.72","140.00","130.00","2022-03-30","129"
"PROD1-172","1932","1.00","182.00","220.00","205.00","2022-03-30","129"
"PROD1-173","5218","3.00","131.25","175.00","148.75","2022-03-30","129"
"PROD1-174","5215","1.00","187.49","250.00","225.00","2022-03-30","129"
"PROD1-175","6984","1.00","8.00","10.00","10.00","2022-03-30","129"
"PROD1-176","10221","1.00","268.52","290.00","275.50","2022-03-30","129"
"PROD1-177","1634","2.00","213.70","240.00","228.00","2022-03-30","129"
"PROD1-178","1634","1.00","213.70","240.00","228.00","2022-03-30","129"
"PROD1-85","2584","3.00","17.03","20.00","20.00","2022-03-30","204"
"PROD1-86","2585","1.00","42.73","50.00","48.00","2022-03-30","129"
"PROD1-87","5625","1.00","30.00","40.00","32.00","2022-03-30","204"
"PROD1-88","5624","3.00","30.00","40.00","32.00","2022-03-30","204"
"PROD1-89","4904","3.00","76.00","95.00","80.75","2022-03-30","204"
"PROD1-90","4903","1.00","25.00","40.00","38.00","2022-03-30","204"
"PROD1-91","4906","1.00","32.00","40.00","35.00","2022-03-30","204"
"PROD1-92","4908","2.00","32.00","40.00","35.00","2022-03-30","204"
"PROD1-93","4909","1.00","76.00","95.00","90.00","2022-03-30","204"
"PROD1-94","8320","1.00","17.02","20.00","20.00","2022-03-30","204"
"PROD1-95","5525","1.00","29.50","35.00","33.25","2022-03-30","129"
"PROD1-96","4906","1.00","32.00","40.00","35.00","2022-03-30","129"
"PROD1-97","10597","1.00","25.00","30.00","28.50","2022-03-30","129"
"PROD1-98","6714","3.00","100.00","150.00","115.00","2022-03-30","129"
"PROD1-99","35","5.00","205.00","235.00","215.00","2022-03-30","129"
"CONS1-1000","3116","1.00","60.00","80.00","68.00","2022-03-29","204"
"CONS1-1001","3177","9.00","85.80","110.00","95.00","2022-03-29","204"
"CONS1-1002","3178","6.00","37.50","50.00","42.50","2022-03-29","204"
"CONS1-1003","3094","33.00","115.39","150.00","135.00","2022-03-29","204"
"CONS1-1004","5520","7.00","23.00","29.00","26.10","2022-03-29","204"
"CONS1-1005","5521","10.00","40.00","53.00","45.00","2022-03-29","204"
"CONS1-1006","11024","6.00","12.22","25.00","18.00","2022-03-29","204"
"CONS1-1007","11137","1.00","75.93","100.00","92.00","2022-03-29","204"
"CONS1-1008","2151","1.00","62.44","80.00","72.00","2022-03-29","204"
"CONS1-1009","2117","1.00","78.14","90.00","85.50","2022-03-29","204"
"CONS1-1010","6838","2.00","150.00","199.00","189.00","2022-03-29","204"
"CONS1-1011","2089","1.00","109.00","185.00","139.50","2022-03-29","204"
"CONS1-1012","2177","7.00","25.36","30.00","28.00","2022-03-29","204"
"CONS1-1013","2178","4.00","49.97","59.00","56.20","2022-03-29","204"
"CONS1-1014","7917","1.00","37.84","42.00","40.00","2022-03-29","204"
"CONS1-1015","2105","1.00","334.91","415.00","373.50","2022-03-29","204"
"CONS1-1016","2190","4.00","288.45","349.00","320.00","2022-03-29","204"
"CONS1-1017","2190","4.00","288.45","349.00","320.00","2022-03-29","204"
"CONS1-1018","8047","1.00","322.37","375.00","337.50","2022-03-29","204"
"CONS1-1019","2095","2.00","43.01","62.00","55.80","2022-03-29","204"
"CONS1-1020","7774","2.00","80.00","120.00","99.00","2022-03-29","204"
"CONS1-1021","6347","1.00","70.25","90.00","81.00","2022-03-29","204"
"CONS1-1022","8043","5.00","226.96","310.00","279.00","2022-03-29","204"
"CONS1-1023","2142","6.00","147.99","195.00","175.50","2022-03-29","204"
"CONS1-1024","67","1.00","41.14","48.00","45.60","2022-03-29","204"
"CONS1-1025","2094","4.00","64.29","75.00","71.25","2022-03-29","204"
"CONS1-1026","89","1.00","99.64","120.00","114.00","2022-03-29","204"
"CONS1-1027","3305","31.00","63.26","75.00","70.00","2022-03-29","204"
"CONS1-1028","2126","2.00","42.44","49.00","46.00","2022-03-29","204"
"CONS1-1029","2119","4.00","42.44","49.00","46.00","2022-03-29","204"
"CONS1-1030","2179","2.00","42.44","49.00","46.00","2022-03-29","204"
"CONS1-1031","2108","13.00","42.44","49.00","46.00","2022-03-29","204"
"CONS1-1032","2191","1.00","38.86","45.00","43.00","2022-03-29","204"
"CONS1-1033","2561","17.00","25.54","30.00","29.00","2022-03-29","204"
"CONS1-1034","2557","15.00","17.09","20.00","20.00","2022-03-29","204"
"CONS1-1035","2573","3.00","59.09","65.00","63.00","2022-03-29","204"
"CONS1-1036","2581","1.00","29.91","35.00","33.00","2022-03-29","204"
"CONS1-1037","2567","95.00","17.03","20.00","20.00","2022-03-29","204"
"CONS1-1038","2559","10.00","25.64","30.00","29.00","2022-03-29","204"
"CONS1-1039","9961","3.00","45.29","50.00","48.00","2022-03-29","204"
"CONS1-1040","2579","5.00","29.91","35.00","33.25","2022-03-29","204"
"CONS1-1041","7889","5.00","17.09","20.00","20.00","2022-03-29","204"
"CONS1-1042","2556","16.00","17.09","20.00","20.00","2022-03-29","204"
"CONS1-1043","2560","30.00","25.54","30.00","29.00","2022-03-29","204"
"CONS1-1044","2582","7.00","29.91","35.00","33.50","2022-03-29","204"
"CONS1-1045","8320","23.00","17.02","20.00","20.00","2022-03-29","204"
"CONS1-1046","10871","15.00","17.03","20.00","20.00","2022-03-29","204"
"CONS1-1047","2558","3.00","25.64","30.00","29.00","2022-03-29","204"
"CONS1-1048","2580","1.00","29.91","35.00","33.00","2022-03-29","204"
"CONS1-1049","9819","23.00","17.03","20.00","20.00","2022-03-29","204"
"CONS1-1050","9851","12.00","17.03","20.00","20.00","2022-03-29","204"
"CONS1-1051","2578","79.00","17.02","20.00","20.00","2022-03-29","204"
"CONS1-1052","2565","22.00","17.03","20.00","20.00","2022-03-29","204"
"CONS1-1053","2577","3.00","17.03","20.00","20.00","2022-03-29","204"
"CONS1-1054","2583","23.00","17.09","20.00","20.00","2022-03-29","204"
"CONS1-1055","2568","34.00","17.03","20.00","20.00","2022-03-29","204"
"CONS1-1056","2566","77.00","17.03","20.00","20.00","2022-03-29","204"
"CONS1-1057","2584","28.00","17.03","20.00","20.00","2022-03-29","204"
"CONS1-1058","6967","6.00","27.17","30.00","29.00","2022-03-29","204"
"CONS1-437","922","26.00","25.80","30.00","27.00","2022-03-29","133"
"CONS1-438","7146","1.00","86.00","100.00","95.00","2022-03-29","133"
"CONS1-439","8005","1.00","260.00","325.00","292.50","2022-03-29","133"
"CONS1-440","912","1.00","38.70","45.00","42.00","2022-03-29","133"
"CONS1-441","910","1.00","17.20","20.00","19.00","2022-03-29","133"
"CONS1-442","962","2.00","165.00","399.00","199.00","2022-03-29","133"
"CONS1-443","2213","6.00","68.80","80.00","76.00","2022-03-29","133"
"CONS1-444","2211","1.00","60.20","70.00","65.00","2022-03-29","133"
"CONS1-445","10529","26.00","68.80","80.00","76.00","2022-03-29","133"
"CONS1-446","949","3.00","150.50","175.00","165.00","2022-03-29","133"
"CONS1-447","968","2.00","43.00","50.00","48.00","2022-03-29","133"
"CONS1-448","965","7.00","165.00","399.00","199.00","2022-03-29","133"
"CONS1-449","912","1.00","38.70","45.00","42.00","2022-03-29","133"
"CONS1-450","961","1.00","165.00","399.00","199.00","2022-03-29","133"
"CONS1-451","7149","1.00","8.60","10.00","10.00","2022-03-29","133"
"CONS1-452","2201","3.00","34.40","40.00","38.00","2022-03-29","133"
"CONS1-453","931","2.00","25.80","30.00","28.00","2022-03-29","133"
"CONS1-454","7151","2.00","25.00","35.00","33.25","2022-03-29","133"
"CONS1-455","10783","3.00","220.00","400.00","249.00","2022-03-29","133"
"CONS1-456","6151","1.00","8.75","30.00","15.00","2022-03-29","133"
"CONS1-457","5845","29.00","30.00","40.00","35.00","2022-03-29","133"
"CONS1-458","5846","5.00","30.00","40.00","35.00","2022-03-29","133"
"CONS1-459","1266","1.00","186.75","249.00","211.65","2022-03-29","133"
"CONS1-460","6153","2.00","105.00","223.00","130.00","2022-03-29","133"
"CONS1-461","7302","4.00","159.04","225.00","191.25","2022-03-29","133"
"CONS1-462","7303","1.00","159.04","225.00","191.25","2022-03-29","133"
"CONS1-463","1094","5.00","201.60","280.00","238.00","2022-03-29","133"
"CONS1-464","2087","7.00","165.75","195.00","175.50","2022-03-29","133"
"CONS1-465","2084","4.00","29.75","35.00","31.50","2022-03-29","133"
"CONS1-466","6913","8.00","33.50","45.00","40.00","2022-03-29","133"
"CONS1-467","8154","1.00","25.00","35.00","32.00","2022-03-29","133"
"CONS1-468","9665","4.00","5.42","10.00","10.00","2022-03-29","133"
"CONS1-469","6304","3.00","299.01","300.00","300.00","2022-03-29","133"
"CONS1-470","1147","2.00","269.99","700.00","350.00","2022-03-29","133"
"CONS1-471","9488","2.00","59.25","79.00","71.00","2022-03-29","133"
"CONS1-472","2793","1.00","112.50","150.00","127.50","2022-03-29","133"
"CONS1-473","2769","6.00","116.25","155.00","131.75","2022-03-29","133"
"CONS1-474","2789","3.00","142.50","190.00","165.00","2022-03-29","133"
"CONS1-475","4433","2.00","107.25","130.00","117.00","2022-03-29","133"
"CONS1-476","10759","1.00","85.80","130.00","117.00","2022-03-29","133"
"CONS1-477","9068","6.00","95.00","225.00","108.00","2022-03-29","133"
"CONS1-478","9069","27.00","50.00","120.00","68.00","2022-03-29","133"
"CONS1-479","10965","3.00","100.00","180.00","105.00","2022-03-29","133"
"CONS1-480","10964","1.00","42.50","100.00","55.00","2022-03-29","133"
"CONS1-481","2781","2.00","487.50","650.00","552.50","2022-03-29","133"
"CONS1-482","9489","2.00","374.25","499.00","445.00","2022-03-29","133"
"CONS1-483","2788","36.00","13.50","35.00","17.50","2022-03-29","133"
"CONS1-484","2780","2.00","165.02","220.00","187.00","2022-03-29","133"
"CONS1-485","2783","1.00","112.51","150.00","135.00","2022-03-29","204"
"CONS1-486","5684","1.00","82.08","180.00","90.00","2022-03-29","204"
"CONS1-487","2805","1.00","56.25","75.00","67.50","2022-03-29","204"
"CONS1-488","9486","1.00","56.25","75.00","65.00","2022-03-29","204"
"CONS1-489","2806","1.00","82.53","110.00","93.50","2022-03-29","204"
"CONS1-490","31","7.00","36.00","45.00","44.00","2022-03-29","204"
"CONS1-491","4568","3.00","32.50","50.00","40.00","2022-03-29","204"
"CONS1-492","4569","1.00","58.51","90.00","72.00","2022-03-29","204"
"CONS1-493","4547","1.00","58.50","90.00","70.00","2022-03-29","204"
"CONS1-494","4550","2.00","32.50","50.00","40.00","2022-03-29","204"
"CONS1-495","4565","3.00","32.50","50.00","40.00","2022-03-29","204"
"CONS1-496","4544","1.00","65.00","100.00","80.00","2022-03-29","204"
